Date,Open,High,Low,Close,Volume,Adj Close
30/1/2014,3.53,3.57,3.49,3.56,26063600,3.56
31/1/2014,4.25,4.5,4.1,4.4,170206300,4.4
3/2/2014,4.19,4.58,4.16,4.49,75477000,4.49
4/2/2014,4.7,4.97,4.49,4.59,88538700,4.59
5/2/2014,4.52,4.6,4.37,4.46,39948400,4.46
6/2/2014,4.47,4.55,4.38,4.47,27147700,4.47
7/2/2014,4.44,4.6,4.4,4.53,26513500,4.53
10/2/2014,4.67,4.76,4.54,4.56,36814000,4.56
11/2/2014,4.5,4.67,4.5,4.63,20280100,4.63
12/2/2014,4.62,4.92,4.58,4.8,73618500,4.8
13/2/2014,4.72,4.81,4.62,4.76,35412300,4.76
14/2/2014,4.8,5.06,4.74,4.87,51835400,4.87
18/2/2014,4.89,5.16,4.88,5.15,46042600,5.15
19/2/2014,5.09,5.14,5.01,5.07,35508700,5.07
20/2/2014,5.07,5.11,4.97,5.09,21532700,5.09
21/2/2014,5.07,5.08,4.93,5,26652000,5
24/2/2014,5,5.07,4.97,5,18799500,5
25/2/2014,5,5.22,4.96,5.08,32959100,5.08
26/2/2014,5.11,5.34,5.09,5.24,30243000,5.24
27/2/2014,5.21,5.24,5.08,5.21,30460800,5.21
28/2/2014,5.23,5.32,4.91,5.06,34558200,5.06
3/3/2014,5.05,5.26,4.92,5.24,31870000,5.24
4/3/2014,5.46,5.74,5.43,5.65,57668700,5.65
5/3/2014,5.68,5.85,5.64,5.69,36664700,5.69
6/3/2014,5.65,5.7,5.46,5.51,26213400,5.51
7/3/2014,5.57,5.63,5.48,5.58,24834200,5.58
10/3/2014,5.55,5.62,5.48,5.53,15145200,5.53
11/3/2014,5.52,5.89,5.41,5.65,45948700,5.65
12/3/2014,5.65,5.87,5.5,5.79,35845400,5.79
13/3/2014,5.78,5.79,5.42,5.52,39279500,5.52
14/3/2014,5.52,5.57,5.42,5.46,17949200,5.46
17/3/2014,5.58,5.59,5.33,5.34,27678800,5.34
18/3/2014,5.34,5.47,5.18,5.35,28170100,5.35
19/3/2014,5.31,5.38,5.05,5.14,36224700,5.14
20/3/2014,5.12,5.28,5.01,5.08,26778100,5.08
21/3/2014,5.07,5.13,4.87,4.95,37529900,4.95
24/3/2014,4.87,4.95,4.66,4.7,34411400,4.7
25/3/2014,4.75,5.08,4.75,4.84,45490700,4.84
26/3/2014,4.75,4.75,4.52,4.64,58092100,4.64
27/3/2014,4.6,4.63,4.36,4.47,55456800,4.47
28/3/2014,4.67,4.67,4.26,4.42,46037700,4.42
31/3/2014,4.52,4.54,4.21,4.3,31174700,4.3
1/4/2014,4.34,4.49,4.32,4.38,32441800,4.38
2/4/2014,4.4,4.54,4.32,4.32,36325900,4.32
3/4/2014,4.33,4.39,4.1,4.15,36988200,4.15
4/4/2014,4.2,4.33,4.08,4.2,38065700,4.2
7/4/2014,4.26,4.34,4.11,4.19,63150000,4.19
8/4/2014,4.26,4.37,4.22,4.3,29562000,4.3
9/4/2014,4.33,4.39,4.28,4.37,24775300,4.37
10/4/2014,4.4,4.4,4.05,4.07,32786400,4.07
11/4/2014,4.12,4.2,4,4.07,32154500,4.07
14/4/2014,4.15,4.17,3.89,4.01,29686800,4.01
15/4/2014,4.06,4.06,3.79,4.01,36685600,4.01
16/4/2014,4.08,4.13,4,4.11,26197800,4.11
17/4/2014,4.15,4.38,4.1,4.29,39177500,4.29
21/4/2014,4.33,4.55,4.33,4.47,46468000,4.47
